,State,State Code,Year,Year Code,Month,Month Code,Deaths,Population,Crude Rate,avg_max_t,avg_min_t,avg_max_heat_index,min_t_diff,max_t_diff,heat_index_diff
0,Alabama,1.0,1999.0,1999.0,1,1999/01,43.0,4430141.0,0.9706237340978537,59.24,39.46,,3.7169230769230737,4.52769230769232,
1,Alabama,1.0,1999.0,1999.0,2,1999/02,48.0,4430141.0,1.083486958992953,62.48,42.21,81.68,3.6969230769230776,3.775384615384617,-0.8683333333333252
2,Alabama,1.0,1999.0,1999.0,3,1999/03,33.0,4430141.0,0.7448972843076552,61.26,40.71,,-4.5123076923076795,-4.990769230769239,
3,Alabama,1.0,1999.0,1999.0,4,1999/04,52.0,4430141.0,1.1737775389090326,76.51,56.4,86.5,3.476153846153842,2.2161538461538584,1.9553846153846166
4,Alabama,1.0,1999.0,1999.0,5,1999/05,55.0,4430141.0,1.2414954738460922,79.65,61.03,84.3,-1.1415384615384596,-1.799999999999983,-3.7546153846153913
5,Alabama,1.0,1999.0,1999.0,6,1999/06,46.0,4430141.0,1.0383416690349134,84.61,70.31,90.43,-0.5776923076923168,-3.099230769230772,-3.080769230769235
6,Alabama,1.0,1999.0,1999.0,7,1999/07,34.0,4430141.0,0.7674699292866751,88.15,75.31,97.33,0.8192307692307566,-1.883846153846136,0.12461538461538169
7,Alabama,1.0,1999.0,1999.0,8,1999/08,57.0,4430141.0,1.2866407638041317,91.29,73.7,99.27,-0.9099999999999966,0.16230769230769226,1.5192307692307594
8,Alabama,1.0,1999.0,1999.0,9,1999/09,48.0,4430141.0,1.083486958992953,83.97,62.51,88.99,-3.9846153846153882,-1.6253846153846183,-1.4415384615384568
9,Alabama,1.0,1999.0,1999.0,10,1999/10,49.0,4430141.0,1.106059603971973,75.58,53.15,84.49,-1.5146153846153823,-0.7146153846153567,-0.917692307692306
10,Alabama,1.0,1999.0,1999.0,11,1999/11,41.0,4430141.0,0.925478444139814,67.91,45.63,80.9,0.5946153846153877,1.694615384615389,-1.8399999999999892
11,Alabama,1.0,1999.0,1999.0,12,1999/12,48.0,4430141.0,1.083486958992953,57.35,36.5,,-0.4492307692307662,0.8653846153846203,
12,Alabama,1.0,2000.0,2000.0,1,2000/01,57.0,4447100.0,1.2817341638371074,54.11,36.18,,0.43692307692307253,-0.6023076923076829,
13,Alabama,1.0,2000.0,2000.0,2,2000/02,53.0,4447100.0,1.1917879067257313,64.26,40.96,81.73,2.4469230769230776,5.555384615384625,-0.818333333333328
14,Alabama,1.0,2000.0,2000.0,3,2000/03,48.0,4447100.0,1.0793550853365115,70.25,48.18,83.05,2.9576923076923194,3.9992307692307634,-0.1460000000000008
15,Alabama,1.0,2000.0,2000.0,4,2000/04,49.0,4447100.0,1.1018416496143553,71.36,49.97,83.38,-2.9538461538461576,-2.9338461538461473,-1.164615384615388
16,Alabama,1.0,2000.0,2000.0,5,2000/05,49.0,4447100.0,1.1018416496143553,84.36,63.72,88.01,1.5484615384615381,2.910000000000011,-0.04461538461538339
17,Alabama,1.0,2000.0,2000.0,6,2000/06,58.0,4447100.0,1.3042207281149514,87.57,69.39,91.86,-1.4976923076923185,-0.13923076923077815,-1.6507692307692423
18,Alabama,1.0,2000.0,2000.0,7,2000/07,41.0,4447100.0,0.9219491353916035,93.44,74.22,98.0,-0.27076923076924686,3.406153846153856,0.7946153846153834
19,Alabama,1.0,2000.0,2000.0,8,2000/08,50.0,4447100.0,1.1243282138921995,94.87,74.02,98.61,-0.5900000000000034,3.7423076923076906,0.8592307692307628
20,Alabama,1.0,2000.0,2000.0,9,2000/09,50.0,4447100.0,1.1243282138921995,85.61,65.48,90.56,-1.0146153846153823,0.014615384615382254,0.12846153846155062
21,Alabama,1.0,2000.0,2000.0,10,2000/10,48.0,4447100.0,1.0793550853365115,80.13,54.47,83.29,-0.19461538461538197,3.8353846153846405,-2.1176923076922947
22,Alabama,1.0,2000.0,2000.0,11,2000/11,37.0,4447100.0,0.8320028782802276,62.36,44.55,83.24,-0.48538461538461775,-3.855384615384608,0.5
23,Alabama,1.0,2000.0,2000.0,12,2000/12,42.0,4447100.0,0.9444356996694475,48.91,30.91,,-6.039230769230766,-7.5746153846153845,
24,Alabama,1.0,2001.0,2001.0,1,2001/01,42.0,4467634.0,0.9400949137731516,50.04,32.83,,-2.913076923076929,-4.672307692307683,
25,Alabama,1.0,2001.0,2001.0,2,2001/02,41.0,4467634.0,0.9177117015404573,62.91,43.06,82.72,4.546923076923079,4.205384615384617,0.17166666666666686
26,Alabama,1.0,2001.0,2001.0,3,2001/03,44.0,4467634.0,0.9848613382385397,59.42,41.94,,-3.2823076923076826,-6.830769230769235,
27,Alabama,1.0,2001.0,2001.0,4,2001/04,27.0,4467634.0,0.6043467302827403,74.71,54.65,84.88,1.7261538461538422,0.416153846153847,0.33538461538461206
28,Alabama,1.0,2001.0,2001.0,5,2001/05,41.0,4467634.0,0.9177117015404573,79.84,62.14,85.06,-0.03153846153846018,-1.6099999999999852,-2.9946153846153862
29,Alabama,1.0,2001.0,2001.0,6,2001/06,38.0,4467634.0,0.8505620648423752,83.84,69.61,89.14,-1.2776923076923197,-3.869230769230768,-4.370769230769241
30,Alabama,1.0,2001.0,2001.0,7,2001/07,45.0,4467634.0,1.0072445504712337,87.79,73.98,95.37,-0.5107692307692417,-2.2438461538461354,-1.835384615384612
31,Alabama,1.0,2001.0,2001.0,8,2001/08,51.0,4467634.0,1.1415438238673983,87.11,73.56,93.59,-1.0499999999999972,-4.017692307692315,-4.160769230769233
32,Alabama,1.0,2001.0,2001.0,9,2001/09,45.0,4467634.0,1.0072445504712337,80.6,64.77,88.66,-1.7246153846153902,-4.995384615384623,-1.771538461538455
33,Alabama,1.0,2001.0,2001.0,10,2001/10,50.0,4467634.0,1.1191606116347041,71.89,49.87,84.43,-4.794615384615383,-4.404615384615354,-0.9776923076922941
34,Alabama,1.0,2001.0,2001.0,11,2001/11,48.0,4467634.0,1.0743941871693161,70.73,49.03,82.17,3.9946153846153862,4.5146153846153965,-0.5699999999999932
35,Alabama,1.0,2001.0,2001.0,12,2001/12,40.0,4467634.0,0.8953284893077633,59.7,42.04,,5.090769230769233,3.2153846153846217,
36,Alabama,1.0,2002.0,2002.0,1,2002/01,40.0,4480089.0,0.892839405645736,57.35,38.6,82.39,2.8569230769230742,2.637692307692319,-0.1799999999999926
37,Alabama,1.0,2002.0,2002.0,2,2002/02,48.0,4480089.0,1.0714072867748834,55.16,35.42,,-3.0930769230769215,-3.5446153846153834,
38,Alabama,1.0,2002.0,2002.0,3,2002/03,40.0,4480089.0,0.892839405645736,65.98,43.15,84.65,-2.0723076923076817,-0.27076923076923265,1.4540000000000077
39,Alabama,1.0,2002.0,2002.0,4,2002/04,43.0,4480089.0,0.9598023610691663,75.66,56.76,87.56,3.8361538461538416,1.3661538461538498,3.015384615384619
40,Alabama,1.0,2002.0,2002.0,5,2002/05,45.0,4480089.0,1.004444331351453,80.19,60.8,89.71,-1.3715384615384636,-1.259999999999991,1.6553846153846052
41,Alabama,1.0,2002.0,2002.0,6,2002/06,46.0,4480089.0,1.0267653164925965,85.48,70.56,91.13,-0.32769230769231683,-2.2292307692307674,-2.3807692307692463
42,Alabama,1.0,2002.0,2002.0,7,2002/07,47.0,4480089.0,1.04908630163374,88.52,75.8,96.38,1.3092307692307514,-1.5138461538461456,-0.8253846153846212
43,Alabama,1.0,2002.0,2002.0,8,2002/08,41.0,4480089.0,0.9151603907868795,88.85,74.87,94.91,0.2600000000000051,-2.2776923076923197,-2.84076923076924
44,Alabama,1.0,2002.0,2002.0,9,2002/09,50.0,4480089.0,1.11604925705717,85.82,71.04,92.31,4.54538461538462,0.224615384615376,1.8784615384615506
45,Alabama,1.0,2002.0,2002.0,10,2002/10,34.0,4480089.0,0.7589134947988756,76.35,62.55,89.09,7.885384615384616,0.055384615384639346,3.6823076923077025
46,Alabama,1.0,2002.0,2002.0,11,2002/11,35.0,4480089.0,0.781234479940019,60.57,42.85,84.31,-2.1853846153846135,-5.645384615384607,1.5700000000000074
47,Alabama,1.0,2002.0,2002.0,12,2002/12,43.0,4480089.0,0.9598023610691663,55.28,37.45,,0.5007692307692366,-1.20461538461538,
48,Alabama,1.0,2003.0,2003.0,1,2003/01,52.0,4503491.0,1.154659796144813,49.86,30.68,,-5.0630769230769275,-4.852307692307683,
49,Alabama,1.0,2003.0,2003.0,2,2003/02,24.0,4503491.0,0.5329199059129905,58.42,39.62,,1.1069230769230742,-0.2846153846153783,
50,Alabama,1.0,2003.0,2003.0,3,2003/03,42.0,4503491.0,0.9326098353477335,68.32,49.37,82.8,4.147692307692317,2.0692307692307566,-0.3960000000000008
51,Alabama,1.0,2003.0,2003.0,4,2003/04,40.0,4503491.0,0.8881998431883177,74.26,53.67,83.81,0.7461538461538453,-0.03384615384614165,-0.7346153846153811
52,Alabama,1.0,2003.0,2003.0,5,2003/05,41.0,4503491.0,0.9104048392680257,80.99,64.4,89.63,2.228461538461545,-0.45999999999999375,1.575384615384607
53,Alabama,1.0,2003.0,2003.0,6,2003/06,45.0,4503491.0,0.9992248235868574,83.77,69.62,90.63,-1.2676923076923146,-3.9392307692307753,-2.8807692307692463
54,Alabama,1.0,2003.0,2003.0,7,2003/07,48.0,4503491.0,1.065839811825981,85.67,73.46,93.61,-1.030769230769252,-4.36384615384614,-3.595384615384617
55,Alabama,1.0,2003.0,2003.0,8,2003/08,46.0,4503491.0,1.0214298196665654,86.98,75.61,94.98,1.0,-4.14769230769231,-2.7707692307692326
56,Alabama,1.0,2003.0,2003.0,9,2003/09,34.0,4503491.0,0.75496986671007,81.86,64.7,88.28,-1.7946153846153834,-3.7353846153846177,-2.1515384615384505
57,Alabama,1.0,2003.0,2003.0,10,2003/10,48.0,4503491.0,1.065839811825981,74.63,55.18,82.92,0.5153846153846189,-1.6646153846153595,-2.487692307692299
58,Alabama,1.0,2003.0,2003.0,11,2003/11,47.0,4503491.0,1.0436348157462731,69.27,48.27,83.57,3.2346153846153882,3.0546153846153885,0.8299999999999983
59,Alabama,1.0,2003.0,2003.0,12,2003/12,53.0,4503491.0,1.1768647922245208,54.71,34.03,,-2.919230769230765,-1.7746153846153803,
60,Alabama,1.0,2004.0,2004.0,1,2004/01,49.0,4530729.0,1.0815036608898922,54.96,35.49,,-0.2530769230769252,0.24769230769231854,
61,Alabama,1.0,2004.0,2004.0,2,2004/02,53.0,4530729.0,1.1697896740237608,55.14,38.55,,0.03692307692307395,-3.5646153846153794,
62,Alabama,1.0,2004.0,2004.0,3,2004/03,35.0,4530729.0,0.7725026149213514,68.85,47.37,82.28,2.147692307692317,2.5992307692307577,-0.9159999999999968
63,Alabama,1.0,2004.0,2004.0,4,2004/04,34.0,4530729.0,0.7504311116378843,72.25,50.3,83.23,-2.6238461538461593,-2.0438461538461468,-1.3146153846153794
64,Alabama,1.0,2004.0,2004.0,5,2004/05,42.0,4530729.0,0.9270031379056218,82.13,64.74,87.76,2.568461538461534,0.6800000000000068,-0.2946153846153834
65,Alabama,1.0,2004.0,2004.0,6,2004/06,53.0,4530729.0,1.1697896740237608,85.02,72.41,91.7,1.5223076923076775,-2.6892307692307753,-1.810769230769239
66,Alabama,1.0,2004.0,2004.0,7,2004/07,44.0,4530729.0,0.9711461444725562,88.98,74.37,96.67,-0.12076923076924118,-1.0538461538461377,-0.5353846153846149
67,Alabama,1.0,2004.0,2004.0,8,2004/08,51.0,4530729.0,1.1256466674568266,86.48,70.52,92.66,-4.090000000000003,-4.64769230769231,-5.09076923076924
68,Alabama,1.0,2004.0,2004.0,9,2004/09,41.0,4530729.0,0.9049316346221546,82.85,66.11,88.09,-0.3846153846153868,-2.745384615384623,-2.3415384615384482
69,Alabama,1.0,2004.0,2004.0,10,2004/10,35.0,4530729.0,0.7725026149213514,79.28,62.42,85.75,7.755384615384621,2.985384615384646,0.3423076923076991
70,Alabama,1.0,2004.0,2004.0,11,2004/11,51.0,4530729.0,1.1256466674568266,67.05,49.87,87.34,4.8346153846153825,0.8346153846153896,4.6000000000000085
71,Alabama,1.0,2004.0,2004.0,12,2004/12,53.0,4530729.0,1.1697896740237608,55.5,35.91,83.17,-1.0392307692307696,-0.9846153846153811,0.5249999999999915
72,Alabama,1.0,2005.0,2005.0,1,2005/01,53.0,4569805.0,1.1597869055681809,59.25,40.16,,4.416923076923069,4.537692307692318,
73,Alabama,1.0,2005.0,2005.0,2,2005/02,32.0,4569805.0,0.7002486977015431,60.99,42.74,82.25,4.226923076923079,2.285384615384622,-0.298333333333332
74,Alabama,1.0,2005.0,2005.0,3,2005/03,48.0,4569805.0,1.0503730465523147,63.44,43.9,82.97,-1.3223076923076817,-2.810769230769239,-0.2259999999999991
75,Alabama,1.0,2005.0,2005.0,4,2005/04,44.0,4569805.0,0.9628419593396217,70.8,50.32,83.55,-2.603846153846156,-3.4938461538461496,-0.9946153846153862
76,Alabama,1.0,2005.0,2005.0,5,2005/05,46.0,4569805.0,1.0066075029459682,77.98,59.51,86.63,-2.6615384615384627,-3.4699999999999847,-1.424615384615393
77,Alabama,1.0,2005.0,2005.0,6,2005/06,34.0,4569805.0,0.7440142413078895,84.74,70.23,91.74,-0.6576923076923151,-2.9692307692307764,-1.7707692307692469
78,Alabama,1.0,2005.0,2005.0,7,2005/07,44.0,4569805.0,0.9628419593396217,88.49,75.72,98.07,1.2292307692307531,-1.5438461538461468,0.8646153846153766
79,Alabama,1.0,2005.0,2005.0,8,2005/08,47.0,4569805.0,1.0284902747491413,88.34,76.14,96.99,1.5300000000000011,-2.7876923076923106,-0.7607692307692417
80,Alabama,1.0,2005.0,2005.0,9,2005/09,41.0,4569805.0,0.897193643930102,86.67,68.54,92.04,2.04538461538462,1.0746153846153845,1.6084615384615546
81,Alabama,1.0,2005.0,2005.0,10,2005/10,58.0,4569805.0,1.2692007645840468,74.62,54.56,86.28,-0.10461538461537856,-1.6746153846153504,0.8723076923077002
82,Alabama,1.0,2005.0,2005.0,11,2005/11,52.0,4569805.0,1.1379041337650075,67.24,46.02,83.37,0.9846153846153882,1.0246153846153874,0.6300000000000097
83,Alabama,1.0,2005.0,2005.0,12,2005/12,35.0,4569805.0,0.7658970131110627,54.19,34.62,,-2.3292307692307688,-2.2946153846153834,
84,Alabama,1.0,2006.0,2006.0,1,2006/01,32.0,4628981.0,0.6912968534543564,61.89,41.72,82.75,5.976923076923072,7.177692307692318,0.18000000000000682
85,Alabama,1.0,2006.0,2006.0,2,2006/02,52.0,4628981.0,1.123357386863329,56.03,37.26,,-1.2530769230769252,-2.674615384615379,
86,Alabama,1.0,2006.0,2006.0,3,2006/03,52.0,4628981.0,1.123357386863329,65.65,44.42,83.36,-0.8023076923076786,-0.6007692307692309,0.16400000000000148
87,Alabama,1.0,2006.0,2006.0,4,2006/04,58.0,4628981.0,1.2529755468860209,77.94,56.07,85.91,3.146153846153844,3.646153846153851,1.3653846153846132
88,Alabama,1.0,2006.0,2006.0,5,2006/05,53.0,4628981.0,1.1449604135337779,81.21,62.11,90.1,-0.06153846153846132,-0.23999999999999488,2.045384615384606
89,Alabama,1.0,2006.0,2006.0,6,2006/06,49.0,4628981.0,1.0585483068519832,88.04,69.1,92.31,-1.7876923076923248,0.3307692307692349,-1.2007692307692395
90,Alabama,1.0,2006.0,2006.0,7,2006/07,53.0,4628981.0,1.1449604135337779,91.64,74.53,98.07,0.03923076923075541,1.606153846153859,0.8646153846153766
91,Alabama,1.0,2006.0,2006.0,8,2006/08,38.0,4628981.0,0.8209150134770481,92.4,76.7,99.86,2.0900000000000034,1.2723076923076917,2.109230769230763
92,Alabama,1.0,2006.0,2006.0,9,2006/09,56.0,4628981.0,1.2097694935451238,85.26,65.28,88.52,-1.214615384615385,-0.33538461538461206,-1.9115384615384556
93,Alabama,1.0,2006.0,2006.0,10,2006/10,51.0,4628981.0,1.1017543601928803,75.26,52.67,87.43,-1.9946153846153791,-1.0346153846153499,2.022307692307706
94,Alabama,1.0,2006.0,2006.0,11,2006/11,42.0,4628981.0,0.9073271201588428,65.24,43.27,81.72,-1.7653846153846118,-0.9753846153846126,-1.019999999999996
95,Alabama,1.0,2006.0,2006.0,12,2006/12,43.0,4628981.0,0.9289301468292914,61.52,39.86,,2.910769230769233,5.035384615384622,
96,Alabama,1.0,2007.0,2007.0,1,2007/01,54.0,4672840.0,1.1556141447171313,57.08,38.27,,2.526923076923076,2.367692307692316,
97,Alabama,1.0,2007.0,2007.0,2,2007/02,39.0,4672840.0,0.8346102156290393,56.24,35.33,,-3.183076923076925,-2.464615384615378,
98,Alabama,1.0,2007.0,2007.0,3,2007/03,37.0,4672840.0,0.791809691750627,72.69,49.44,83.31,4.217692307692317,6.439230769230761,0.11400000000000432
99,Alabama,1.0,2007.0,2007.0,4,2007/04,34.0,4672840.0,0.7276089059330086,71.07,49.23,83.53,-3.6938461538461596,-3.2238461538461536,-1.0146153846153823
100,Alabama,1.0,2007.0,2007.0,5,2007/05,57.0,4672840.0,1.2198149305347497,83.88,61.03,86.01,-1.1415384615384596,2.430000000000007,-2.0446153846153834
101,Alabama,1.0,2007.0,2007.0,6,2007/06,53.0,4672840.0,1.1342138827779251,91.43,70.17,93.69,-0.7176923076923174,3.7207692307692355,0.17923076923075598
102,Alabama,1.0,2007.0,2007.0,7,2007/07,58.0,4672840.0,1.2412151924739558,90.18,74.07,95.19,-0.42076923076925254,0.14615384615386517,-2.015384615384619
103,Alabama,1.0,2007.0,2007.0,8,2007/08,62.0,4672840.0,1.3268162402307804,97.21,77.5,103.39,2.8900000000000006,6.08230769230768,5.639230769230764
104,Alabama,1.0,2007.0,2007.0,9,2007/09,53.0,4672840.0,1.1342138827779251,88.86,68.33,91.4,1.835384615384612,3.2646153846153823,0.968461538461554
105,Alabama,1.0,2007.0,2007.0,10,2007/10,44.0,4672840.0,0.94161152532507,79.77,57.59,87.47,2.9253846153846226,3.475384615384641,2.062307692307698
106,Alabama,1.0,2007.0,2007.0,11,2007/11,51.0,4672840.0,1.091413358899513,66.9,43.07,82.04,-1.9653846153846146,0.6846153846153982,-0.6999999999999886
107,Alabama,1.0,2007.0,2007.0,12,2007/12,50.0,4672840.0,1.0700130969603068,63.47,43.01,82.12,6.060769230769232,6.985384615384618,-0.5250000000000057
108,Alabama,1.0,2008.0,2008.0,1,2008/01,61.0,4718206.0,1.2928642793468534,53.12,33.55,,-2.19307692307693,-1.5923076923076849,
109,Alabama,1.0,2008.0,2008.0,2,2008/02,50.0,4718206.0,1.059724819136765,61.2,38.71,83.61,0.19692307692307764,2.495384615384623,1.0616666666666674
110,Alabama,1.0,2008.0,2008.0,3,2008/03,46.0,4718206.0,0.9749468336058239,66.91,43.07,84.47,-2.15230769230768,0.65923076923076,1.274000000000001
111,Alabama,1.0,2008.0,2008.0,4,2008/04,50.0,4718206.0,1.059724819136765,74.01,53.04,83.69,0.11615384615384272,-0.28384615384614165,-0.8546153846153857
112,Alabama,1.0,2008.0,2008.0,5,2008/05,55.0,4718206.0,1.1656973010504417,81.57,60.74,88.64,-1.4315384615384588,0.12000000000000455,0.5853846153846121
113,Alabama,1.0,2008.0,2008.0,6,2008/06,48.0,4718206.0,1.0173358263712946,88.64,70.96,93.62,0.07230769230767464,0.9307692307692292,0.1092307692307628
114,Alabama,1.0,2008.0,2008.0,7,2008/07,62.0,4718206.0,1.3140587757295887,90.37,73.33,96.63,-1.1607692307692474,0.3361538461538629,-0.5753846153846212
115,Alabama,1.0,2008.0,2008.0,8,2008/08,49.0,4718206.0,1.03853032275403,88.0,71.95,94.65,-2.6599999999999966,-3.127692307692314,-3.100769230769231
116,Alabama,1.0,2008.0,2008.0,9,2008/09,47.0,4718206.0,0.9961413299885592,85.23,66.46,90.35,-0.034615384615392486,-0.3653846153846132,-0.08153846153845734
117,Alabama,1.0,2008.0,2008.0,10,2008/10,55.0,4718206.0,1.1656973010504417,73.68,52.62,84.17,-2.0446153846153834,-2.614615384615348,-1.2376923076922992
118,Alabama,1.0,2008.0,2008.0,11,2008/11,45.0,4718206.0,0.9537523372230886,62.21,40.47,82.29,-4.565384615384616,-4.005384615384607,-0.44999999999998863
119,Alabama,1.0,2008.0,2008.0,12,2008/12,34.0,4718206.0,0.7206128770130003,59.16,40.59,,3.640769230769237,2.6753846153846155,
120,Alabama,1.0,2009.0,2009.0,1,2009/01,66.0,4757938.0,1.3871555282981831,55.23,35.5,,-0.2430769230769272,0.5176923076923146,
121,Alabama,1.0,2009.0,2009.0,2,2009/02,51.0,4757938.0,1.071892908230414,59.29,35.98,,-2.5330769230769263,0.5853846153846192,
122,Alabama,1.0,2009.0,2009.0,3,2009/03,63.0,4757938.0,1.3241030042846291,67.39,47.02,82.66,1.7976923076923228,1.139230769230764,-0.5360000000000014
123,Alabama,1.0,2009.0,2009.0,4,2009/04,51.0,4757938.0,1.071892908230414,72.47,51.49,83.49,-1.4338461538461544,-1.823846153846148,-1.0546153846153885
124,Alabama,1.0,2009.0,2009.0,5,2009/05,54.0,4757938.0,1.1349454322439678,80.06,63.69,86.95,1.518461538461537,-1.3899999999999864,-1.1046153846153857
125,Alabama,1.0,2009.0,2009.0,6,2009/06,62.0,4757938.0,1.3030854962801113,91.48,71.73,99.19,0.8423076923076849,3.7707692307692326,5.679230769230756
126,Alabama,1.0,2009.0,2009.0,7,2009/07,58.0,4757938.0,1.2190154642620394,92.18,71.35,96.17,-3.1407692307692514,2.146153846153865,-1.035384615384615
127,Alabama,1.0,2009.0,2009.0,8,2009/08,68.0,4757938.0,1.4291905443072188,94.42,74.27,97.37,-0.3400000000000034,3.2923076923076877,-0.3807692307692321
128,Alabama,1.0,2009.0,2009.0,9,2009/09,40.0,4757938.0,0.8407003201807169,91.38,71.19,93.31,4.6953846153846115,5.784615384615378,2.8784615384615506
129,Alabama,1.0,2009.0,2009.0,10,2009/10,68.0,4757938.0,1.4291905443072188,76.27,55.11,88.91,0.4453846153846186,-0.02461538461535895,3.5023076923076957
130,Alabama,1.0,2009.0,2009.0,11,2009/11,47.0,4757938.0,0.9878228762123423,66.4,43.58,80.5,-1.4553846153846166,0.18461538461539817,-2.239999999999995
131,Alabama,1.0,2009.0,2009.0,12,2009/12,44.0,4757938.0,0.9247703521987887,53.63,35.8,,-1.149230769230769,-2.8546153846153786,
132,Alabama,1.0,2010.0,2010.0,1,2010/01,61.0,4779736.0,1.2762211134673547,48.28,30.87,,-4.873076923076926,-6.432307692307681,
133,Alabama,1.0,2010.0,2010.0,2,2010/02,56.0,4779736.0,1.1716128254782272,49.53,31.82,,-6.693076923076923,-9.174615384615379,
134,Alabama,1.0,2010.0,2010.0,3,2010/03,73.0,4779736.0,1.5272810046412606,60.76,42.13,,-3.0923076923076778,-5.490769230769239,
135,Alabama,1.0,2010.0,2010.0,4,2010/04,54.0,4779736.0,1.1297695102825762,75.52,51.95,82.68,-0.9738461538461536,1.2261538461538493,-1.8646153846153766
136,Alabama,1.0,2010.0,2010.0,5,2010/05,62.0,4779736.0,1.2971427710651802,83.3,65.28,90.29,3.1084615384615404,1.8500000000000085,2.2353846153846177
137,Alabama,1.0,2010.0,2010.0,6,2010/06,58.0,4779736.0,1.2134561406738782,90.27,74.56,99.97,3.672307692307683,2.5607692307692247,6.459230769230757
138,Alabama,1.0,2010.0,2010.0,7,2010/07,55.0,4779736.0,1.1506911678804017,91.96,76.01,101.37,1.5192307692307594,1.926153846153852,4.164615384615388
139,Alabama,1.0,2010.0,2010.0,8,2010/08,58.0,4779736.0,1.2134561406738782,92.0,76.81,102.01,2.200000000000003,0.872307692307686,4.2592307692307685
140,Alabama,1.0,2010.0,2010.0,9,2010/09,46.0,4779736.0,0.9623962494999725,89.68,66.31,93.88,-0.18461538461538396,4.08461538461539,3.448461538461544
141,Alabama,1.0,2010.0,2010.0,10,2010/10,56.0,4779736.0,1.1716128254782272,79.32,51.17,83.58,-3.494615384615379,3.025384615384638,-1.8276923076923026
142,Alabama,1.0,2010.0,2010.0,11,2010/11,56.0,4779736.0,1.1716128254782272,66.91,44.51,81.31,-0.5253846153846169,0.6946153846153891,-1.4299999999999926
143,Alabama,1.0,2010.0,2010.0,12,2010/12,44.0,4779736.0,0.9205529343043214,49.41,29.56,,-7.3892307692307675,-7.0746153846153845,
144,Alabama,1.0,2011.0,2011.0,1,2011/01,62.0,4802740.0,1.290929760928137,50.85,31.35,,-4.393076923076926,-3.862307692307681,
145,Alabama,1.0,2011.0,2011.0,2,2011/02,45.0,4802740.0,0.9369651490607445,61.51,39.01,83.3,0.4969230769230748,2.805384615384618,0.7516666666666652
146,Alabama,1.0,2011.0,2011.0,3,2011/03,63.0,4802740.0,1.3117512086850422,70.34,47.19,82.41,1.9676923076923174,4.089230769230767,-0.7860000000000014
147,Alabama,1.0,2011.0,2011.0,4,2011/04,62.0,4802740.0,1.290929760928137,79.26,54.16,86.87,1.2361538461538402,4.966153846153858,2.325384615384621
148,Alabama,1.0,2011.0,2011.0,5,2011/05,68.0,4802740.0,1.4158584474695695,83.69,59.04,91.62,-3.1315384615384616,2.240000000000009,3.565384615384616
149,Alabama,1.0,2011.0,2011.0,6,2011/06,58.0,4802740.0,1.207643969900515,95.33,72.89,100.23,2.0023076923076815,7.620769230769227,6.719230769230762
150,Alabama,1.0,2011.0,2011.0,7,2011/07,58.0,4802740.0,1.207643969900515,93.07,76.23,100.81,1.7392307692307583,3.0361538461538515,3.6046153846153857
151,Alabama,1.0,2011.0,2011.0,8,2011/08,57.0,4802740.0,1.1868225221436097,96.71,74.28,102.47,-0.3299999999999983,5.58230769230768,4.719230769230762
152,Alabama,1.0,2011.0,2011.0,9,2011/09,38.0,4802740.0,0.7912150147624065,84.95,63.71,89.22,-2.7846153846153854,-0.6453846153846143,-1.2115384615384528
153,Alabama,1.0,2011.0,2011.0,10,2011/10,38.0,4802740.0,0.7912150147624065,75.05,49.28,82.49,-5.38461538461538,-1.2446153846153578,-2.917692307692306
154,Alabama,1.0,2011.0,2011.0,11,2011/11,54.0,4802740.0,1.1243581788728934,68.01,44.34,82.86,-0.6953846153846115,1.7946153846153976,0.12000000000000455
155,Alabama,1.0,2011.0,2011.0,12,2011/12,51.0,4802740.0,1.0618938356021772,61.47,40.06,,3.110769230769236,4.985384615384618,
156,Arizona,4.0,1999.0,1999.0,1,1999/01,69.0,5023823.0,1.3734560313928257,53.95,35.92,78.63,0.6807692307692292,2.3546153846153857,-0.402000000000001
157,Arizona,4.0,1999.0,1999.0,2,1999/02,59.0,5023823.0,1.1744044326402423,58.45,38.62,78.82,1.0799999999999912,3.7023076923076914,-0.26200000000000045
158,Arizona,4.0,1999.0,1999.0,3,1999/03,75.0,5023823.0,1.4928869906443758,64.51,43.99,79.61,0.5900000000000105,1.7023076923076914,-1.0492307692307605
159,Arizona,4.0,1999.0,1999.0,4,1999/04,63.0,5023823.0,1.2540250721412756,64.18,44.33,83.01,-3.6784615384615336,-5.620769230769227,0.6023076923077042
160,Arizona,4.0,1999.0,1999.0,5,1999/05,63.0,5023823.0,1.2540250721412756,77.9,54.97,83.92,-1.7623076923076937,-2.5969230769230762,-1.1923076923076934
161,Arizona,4.0,1999.0,1999.0,6,1999/06,59.0,5023823.0,1.1744044326402423,87.05,63.81,88.12,-1.3323076923076798,-2.7315384615384772,-0.3238461538461621
162,Arizona,4.0,1999.0,1999.0,7,1999/07,60.0,5023823.0,1.1943095925155007,89.56,71.64,89.36,-1.343846153846144,-4.257692307692295,-2.3192307692307708
163,Arizona,4.0,1999.0,1999.0,8,1999/08,66.0,5023823.0,1.3137405517670506,89.32,71.38,89.1,-0.5761538461538436,-1.8992307692307833,-1.3130769230769204
164,Arizona,4.0,1999.0,1999.0,9,1999/09,57.0,5023823.0,1.1345941128897254,84.4,65.99,87.6,0.08307692307691639,-1.643846153846141,-0.029999999999986926
